"FC"	"ens"	"symbol"	"A.1.alpha"	"A.1.beta"	"A.1.gamma"	"A.2.alpha"	"A.2.beta"	"A.2.gamma"	"A.3.alpha"	"A.3.beta"	"A.3.gamma"	"B.1.alpha"	"B.1.beta"	"B.1.gamma"	"B.2.alpha"	"B.2.beta"	"B.2.gamma"	"B.3.alpha"	"B.3.beta"	"B.3.gamma"	"total_mean"	"log2FC"
"1637966_at"	1	"FBgn0030018"	"slpr"	4.48717958053155	4.04318365381096	3.98517488056364	4.72210225477023	4.48696664521801	4.70629809280825	4.71421351506079	4.35742450995639	4.47039303726182	4.07525953941918	4.4727650123832	4.03773698346318	5.16796895360494	4.70651554618879	4.95652464362842	4.47153271041815	4.22535408096747	4.36087988154364	4.46930408453326	-0.0557334646261474
"1641313_at"	1	"FBgn0036222"	"SdhAL"	11.6969646273011	11.578139194403	11.6193835744619	11.8243696243425	11.7928366801238	11.7830453341708	11.6168126715959	11.6030231043993	11.5874924917549	11.6788708833519	11.7098737937852	11.7061851783985	11.7657430568401	11.7349013679076	11.7974709362586	11.7570099840541	11.7043897008207	11.6965232740214	11.702946415444	-0.049877874764988
"1641247_at"	1	"FBgn0031051"	"Ranbp21"	4.55947298709994	4.26584691109067	4.60176794281594	4.53545500374709	4.75801946436604	4.81214550961214	4.58741269949029	4.56356955313228	4.52648975077667	4.45587993430643	4.65593021693179	4.66570838292486	4.82224311062761	4.51619185618288	4.67610357409354	4.66395894711204	4.33233169865597	4.42849306063705	4.5792789224224	-0.000740106593457135
"1640017_at"	1	"FBgn0261934"	"dikar"	6.06719013538826	5.94205583652203	6.03565218030565	6.02258674159063	5.4504042458965	5.78400654314508	6.00509853798462	5.77333164243045	5.93708314541362	5.81310258546036	5.89306087236575	5.95249017124838	5.92232469058594	5.82497868447256	6.18529355326679	5.91101991104087	5.79789731675135	5.86950400074966	5.89928226636769	-0.0169180863627574
"1625548_at"	1	"FBgn0036403"	"CG6661"	11.2923819651511	11.2299281411345	11.254353031386	11.1362478180352	11.0919978492237	11.1395931287417	10.635621393716	10.6061746334678	10.6966220338798	11.4149683398046	11.3858661486899	11.3902261574383	11.3406946360212	11.2769037543468	11.358354750143	10.7662364502868	10.6148909714389	10.7168026039457	11.0748813226028	-0.131335979708822
"1634311_at"	1	"FBgn0030581"	"CG14408"	10.3292554082023	10.3787753714878	10.3510887723475	10.1751828804559	10.1530818479822	10.2152426608331	10.3687234532023	10.319768597935	10.334362223551	10.2416488958257	10.2581374527262	10.3248160243403	10.0445720385732	10.1531503431194	10.0977659032155	10.1097353480353	10.3190739128073	10.2987982076826	10.2485099634624	0.0864203432968438
"1629766_at"	1	"FBgn0000247"	"ca"	4.90235546525482	4.80377488590891	4.96205699655174	4.90953990877886	4.77318722099808	4.77687589462666	4.63366700102045	4.37062925065645	4.54544134993473	4.77548764310381	4.78973201337739	4.76652981678907	4.89457329208618	4.7293537342568	4.86377129758023	4.54343790303877	4.36220486851801	4.31692168034742	4.70664112349047	0.0706128582925585
"1622971_at"	1	"FBgn0034380"	"Vps51"	11.314853178487	11.3087492932936	11.3487627100262	11.1851355994575	11.1831972019908	11.2450981610856	10.945009012799	10.8887125202965	10.9662663460452	11.3764581440602	11.3938673776444	11.3434053651265	11.2389577523086	11.2153937463367	11.1804703747039	10.9949461839962	11.0257837449829	11.007902030213	11.1757204857141	-0.043488966210111
"1629045_s_at"	1	"FBgn0052452"	"CG32452"	11.8439374433478	11.8466648889649	11.8132507045873	11.3865270486129	11.4160060558704	11.3867257196942	11.6958560575631	11.6900804758206	11.7114595865889	11.9017969716209	11.9141055816517	11.8839992216799	11.4497386626165	11.440751246669	11.4715453774446	11.8520106943955	11.7435744170356	11.8308093570418	11.6821577506225	-0.0775359499006001
"1636386_s_at"	1	"FBgn0263980"	"Stacl"	5.422115782417	5.43127478168268	5.36453656543547	5.27529610269915	5.10937524477168	5.1961366349898	5.45459632334111	5.37681256160524	5.70624940616564	4.96420604722156	5.38005036413192	5.55951613760932	5.28347190515378	5.00389906036255	5.35759579663035	5.52354252645166	5.43471302386139	5.326832294834	5.34279003107579	0.0558406940945826
"1640221_at"	1	"FBgn0035656"	"CG10479"	11.8677763354732	11.8338298738699	11.8265946314365	11.8159816510425	11.7445801454807	11.8060744256019	11.935475044776	11.8877477831541	12.0059258493302	11.9051574672123	11.9238807412132	11.903864880007	11.7388167716864	11.6901707992432	11.7526599674745	12.0700632329408	12.0244461456065	11.9984327810562	11.8739710292558	-0.0315007829194549
"1640150_s_at"	1.5	"FBgn0033555"	"RpS15Ab"	5.54430115707615	5.45809393793733	5.6270999771528	5.4935319270577	5.41827936970082	5.49252316748302	5.38932037053545	5.61082182522838	5.67703334798052	5.23958573522328	5.20791616571685	5.25771843693163	5.45337865353411	5.02225071639527	5.19141627770169	5.13639042218803	4.92162684616874	5.36169553756675	5.36127688175436	0.324336254302869
"1633059_at"	1.5	"FBgn0033875"	"CG6357"	8.53571764798254	8.40767103653815	8.60644760314195	8.63880752402509	8.24506780180699	8.60543477537661	8.44156817688958	8.34448067329265	8.42026649036079	7.77696596068927	7.80454068176649	7.88743137550909	7.96083456049128	7.92029772671358	7.93896986721916	7.66361539690003	7.8041460715116	7.63542029480101	8.14653798138977	0.650359977090317
"1624750_at"	1.5	"FBgn0033741"	"CG8545"	8.71660486354593	8.71387799086651	8.75173716924639	8.6617655061357	8.60028328809258	8.71756147577741	8.36582009374457	8.30662033263749	8.31221948469879	8.14328283925928	8.35864004335329	8.28313096792452	8.28477701209988	8.20869405175266	8.15913887290354	7.93634069488118	7.91583410298906	7.98228952771581	8.3565899065347	0.430484676874016
"1635767_at"	1.5	"FBgn0025632"	"CG4313"	11.3829003925843	11.3806496923643	11.4476121774205	11.4400123970899	11.4157684914195	11.4127310227659	11.3151256988293	11.3190586427641	11.3258250755807	10.8578061349175	10.9266946163753	10.9522604008881	11.0150612076343	10.9607240148048	10.9340460226785	10.9035362910336	10.9510053735319	10.9042553026148	11.1580596086276	0.448254914037744
"1625792_s_at"	1.5	"FBgn0036815"	"HipHop"	9.52411983235598	9.58400005844633	9.7255523216982	9.63136180237247	9.41352107125477	9.5762755342153	9.22480303302503	9.11072604142144	9.19725581605374	8.99315174574047	8.97451713477905	9.07478862718357	9.08497913061415	8.95631746282413	9.10085849937419	8.61542202640081	8.60456985273515	8.64323041872848	9.16863613384574	0.548864512495918
"1638377_x_at"	1.7	"FBgn0010359"	"gammaTry"	6.5951186114884	6.4835252685107	6.49815451099849	6.46598454408465	6.61353871542052	6.79331675958597	6.59304620487539	6.68073824815758	6.77702556355989	6.93128716647809	6.82857763289695	7.06133400968056	6.75956269710119	6.85816193445177	6.7583818033962	6.62024689323137	6.90457844044426	6.964284384338	6.73260352159444	-0.242885170592977
"1626006_at"	1.7	"FBgn0010269"	"Dsor1"	13.3756892996074	13.3490176018828	13.330546939989	13.4004312721765	13.3648381747747	13.3661212163893	12.9071058137857	12.9476322734017	12.9893860698356	12.6854606110908	12.7175347899279	12.7377089224631	12.6440767684029	12.6625389056633	12.6816015172571	12.3549050903019	12.1165972559746	12.2577397284112	12.8827184584075	0.685845008038878
"1634095_at"	1.7	"FBgn0028737"	"eEF1beta"	11.7312792567829	11.6566875138069	11.7461679600351	11.8732568809011	11.8124672847399	11.8808551173435	11.3544034225112	11.3376960775131	11.3815607009742	10.9211879944084	10.9723471010403	10.9117984910318	10.9795064397747	10.9420179008596	11.0240865305204	10.6009143233795	10.5748970396698	10.6288326184867	11.2405534807655	0.802087308381855
"1629733_at"	1.7	"FBgn0026411"	"Lim1"	4.52550500895597	4.33911444233748	4.48496151701529	4.42480482129233	4.19013412385819	4.26998680992997	4.11368998155149	3.8873946592168	4.13487627286161	3.89709535340946	4.11786211722224	3.82252873746954	4.00142772681279	3.8305686866301	3.93079602332957	3.80629983692725	3.69446995711378	3.79561930973228	4.07039641031479	0.38597776537468
"1627032_a_at"	1.7	"FBgn0027602"	"CG8611"	9.86474145455385	9.77654787506844	9.8012098102532	10.0054525348048	9.96240490292201	9.90809826168272	9.40174545119321	9.37519624285598	9.27496944087738	8.94643033977132	9.04909765173354	9.02545126355894	9.08803998147605	8.95518375532376	9.13156729128871	8.69755044177403	8.5947125639705	8.70856673887166	9.30927588899889	0.797085105160344
"1637743_at"	2	"FBgn0037760"	"FBXO11"	5.23648725384641	5.04205012731276	5.26062432984687	4.99466585988589	4.84201561364047	5.08122240581853	5.24065402910236	4.92917672034545	5.2373205685884	4.93194913186903	4.7936163650757	4.64053695364065	4.7464019008149	4.61981000500153	4.72439026780433	4.73859321565468	4.86566587056725	4.86667042764182	4.93288061369206	0.326286974479695
"1631770_at"	2	"FBgn0086674"	"Tpst"	10.0869678898931	10.0374687200675	10.1804724780741	9.88668335194583	9.88084356155256	9.98292873090079	10.3013932224268	10.3116619069335	10.3356319102237	9.32735036407733	9.39917517041276	9.40015335656933	9.24013325589236	9.13420039001658	9.24274071142725	9.51660619979103	9.23248861944229	9.41875820002229	9.7175365577594	0.788049500485185
"1628632_at"	2	"FBgn0038100"	"Paip2"	9.00894114921538	8.97281286581834	9.0959457214199	8.72633259357553	8.69951223540012	8.78445949949557	9.22868301668418	9.15925102041529	9.25288410905443	7.99877891606743	8.14183766818979	8.16657604508763	7.97756599065738	7.60424183659631	7.79201491393741	8.22336973153844	8.25696598747816	8.25324015902417	8.51907852553641	0.946025662500224
"1639410_at"	2	"FBgn0027095"	"Manf"	8.3991259993176	8.36001231365183	8.55185155783954	8.3889172205918	8.1716533608398	8.3193524091714	8.74203512484343	8.75163241896131	8.71721860025297	7.55240789020187	7.60571476961059	7.65903079992691	7.59904779609941	7.32105463401267	7.52980118234235	7.86543494814095	7.71668067270302	7.7948208863068	8.05809958804524	0.861978380680568
"1627886_at"	2	"FBgn0260945"	"Atg1"	12.2210117900893	12.1872808434013	12.2508677318723	12.1400104577022	12.1366383979695	12.1911979849896	12.4297680614989	12.443932092734	12.3854859088117	11.3033426892937	11.3661097761458	11.326744038823	11.2964498012878	11.2642250514689	11.3212877260119	11.4917864790828	11.5964608779047	11.5339651506295	11.8270313810954	0.876202408713411
"1639946_at"	3	"FBgn0037880"	"CG17726"	13.1656455629139	13.1850784118302	13.2283162686214	13.3154770575161	13.2887631663377	13.2951918626842	13.2635258960711	13.2817363877327	13.2519653973962	12.0178706699922	12.03293460475	11.9760885019381	12.0412856846155	12.0499475106867	12.0914166527416	12.0547094966068	11.959825722111	12.0740736810492	12.642991807533	1.21972749851249
"1636178_at"	3	"FBgn0040285"	"Scamp"	12.2263861406775	12.3143220444658	12.2989710805609	12.3559394191557	12.3734971623198	12.3596297595437	12.4218024863612	12.3301176220411	12.3245595600112	10.9929985523653	10.9673578569445	11.0953525167476	11.1906412534803	11.2502057297727	11.1379194166913	11.0556047063385	11.1467064169442	10.9618553338888	11.7113259476839	1.24517594355152
"1641540_a_at"	3	"FBgn0036929"	"CG7668"	13.0577363532167	13.0860429327766	13.1990768228871	13.161027034168	13.152987148083	13.1913066330635	13.1582562470236	13.1427161290244	13.1210442159225	11.9381660705728	11.9770439178189	12.0102145006434	12.0072862516356	11.9965748842739	11.993251022612	11.994049254786	11.9904878368014	11.9418117037865	12.5621710532831	1.15792311924832
"1629248_at"	3	"FBgn0004049"	"yrt"	4.02294882006362	4.05164954196638	3.95772157187944	3.88940418837513	4.01840622234616	4.03645334453111	4.02441103670132	3.95386525460408	4.04494081380148	3.49572232765103	3.67205109167732	3.41733698589066	3.55924542966635	3.77157935155867	3.61389756435711	3.61235533873316	3.69905013869538	3.47660116119162	3.79542445464945	0.409106822760825
"1639335_at"	3	"FBgn0003165"	"pum"	10.2262141368931	10.3152028699819	10.3777922926345	10.3292742714125	10.2289152921516	10.3539320088105	10.35104646807	10.3297890390472	10.3692865280732	8.77833306350965	8.95811103599553	8.9910625523008	8.93394577034037	8.8766042556376	8.84157923710464	8.75986108135384	8.97187599770559	8.84969265540143	9.60236214202355	1.43559858419167
"1629409_s_at"	3.5	"FBgn0283477"	"SF2"	13.7629392861809	13.7682326563371	13.731152179466	13.7028198191087	13.7215071819188	13.6625286020986	13.972491869484	14.0152459188385	13.9330452176343	12.6248442350996	12.5743915396565	12.5516297407986	12.5104267702795	12.449586152902	12.3721785799237	13.0256088068342	13.1136142285315	13.1176890113503	13.2561073220246	1.10333262952122
"1641690_a_at"	3.5	"FBgn0032365"	"CG14929"	12.9173961622124	12.9016601025691	12.9561085574726	12.9935756115672	13.0205709072366	12.994785565476	12.9334732740966	12.984662577224	13.0233661830896	11.5947303030585	11.4797513574463	11.5436317192527	11.4623958380027	11.4335182326791	11.4208302451692	11.5723151146577	11.4714929968955	11.5329187406139	12.2353990827066	1.46822382146317
"1640576_a_at"	3.5	"FBgn0003015"	"osk"	7.13466160132452	7.00534712524596	7.12052685996517	7.36415371698713	6.87218784545777	7.36929939649084	7.25531097475815	7.28018626990021	7.33507200496822	5.34250332602708	5.69262095299454	5.43675445246948	5.85734822034998	5.68135267414085	5.79626036515721	5.66559602265254	5.61086943181601	5.47063262315181	6.40503799243653	1.57586752514872
"1639954_at"	3.5	"FBgn0032261"	"CG6094"	10.1265326069917	10.1078198797927	10.1844179398218	10.3954789113667	10.372851113205	10.3379724688674	11.1619011385662	11.1304173456799	11.1768601107279	8.40770560434182	8.68721617987718	8.66240953474885	8.78497520111465	8.64121920979001	8.74103942979381	9.54959518831355	9.33945816852196	9.38548389113854	9.73296410681443	1.64390545637544
"1632094_at"	3.5	"FBgn0033690"	"EndoG"	11.3668201339087	11.3397286735372	11.2834829014319	11.5530168843438	11.6020347892328	11.5550747043385	12.2298330541928	12.2273123611889	12.2242738307618	9.75703445253453	9.78236577955507	9.7395735010674	10.0178025287283	9.85951000638611	9.91766879242982	10.6306633912242	10.4388721031367	10.606543467181	10.8962006308433	1.62572703452147
"1639113_at"	3.5	"FBgn0038639"	"dind"	13.4797435836447	13.5206904317611	13.4625687686897	13.625272201574	13.5885890013961	13.6190596430744	13.4923599859457	13.5289021712087	13.4624254107423	12.312237013587	12.2733184944414	12.2238567176332	12.48920262595	12.4685303263712	12.5716143205497	12.3414854944921	12.4862705665414	12.4117620356748	12.9643271551821	1.13348151142177
"1629787_at"	3.5	"FBgn0051642"	"CG31642"	13.13282986335	13.1635207157645	13.2128755372869	13.2902196054127	13.2795983429923	13.2713220153079	13.2446818636369	13.2506903581581	13.2527060248606	11.8273688255032	11.8447082275203	11.7973644295004	11.7523667794446	11.7237828516558	11.7632574617662	11.8804145725877	11.7968247389245	11.854593977753	12.5188403439681	1.42864027356825
"1627489_a_at"	3.5	"FBgn0034638"	"CG10433"	13.5009377251246	13.4841471463835	13.5128098603624	13.5631268327623	13.5010909453897	13.5507880280424	13.9712530239871	13.9174643883808	13.9963482154093	12.1907707901833	12.2402368187473	12.2724230372638	12.2277156322444	12.1735987026869	12.2831470670243	12.856878428298	12.8002586279083	12.8363659606495	13.0488534017138	1.23517456675959
"1635645_at"	3.5	"FBgn0032881"	"Amacr"	13.1933487722645	13.2301763812622	13.2515070109158	13.3815143326757	13.3706566379367	13.3634970021197	13.7944415660368	13.8077075099993	13.7821032237795	11.8658570537717	11.826233642291	11.8431812987357	11.9443404255482	11.8933602408003	11.9739109219431	12.5488806663233	12.4553494166617	12.509217633836	12.7797379853834	1.36829123745324
"1639332_at"	3.5	"FBgn0283666"	"Rap2l"	12.6188133342247	12.5723239595497	12.5554172449717	12.7001539894963	12.6571720364061	12.6977739148734	12.6768625379241	12.7069638711189	12.6776960005703	11.1463132774935	11.1026213349577	11.1349778155834	11.1268046920861	11.0653344009565	11.1451274650736	11.1709180444709	11.1389646065493	11.1570685422496	11.8917392815864	1.51944963441273
"1638464_a_at"	3.5	"FBgn0028572"	"qtc"	13.1565421102681	13.1411686829631	13.1830813507388	13.2353141566209	13.2259108975602	13.1697094776373	13.2260027500438	13.2268883068605	13.1878232103493	11.7849860371915	11.8310102884708	11.8929377814514	11.8074380070321	11.7434374689445	11.7988001013975	11.8713395688148	11.8029300339679	11.8613157108294	12.5081464411745	1.3731384383269
"1638405_at"	3.5	"FBgn0032899"	"CG9338"	13.5185580810794	13.511981129743	13.5359207591862	13.5423551016284	13.5820191599089	13.6047420933193	13.9560378732807	14.0065145531473	13.9774910346325	12.2000935053734	12.2744192923612	12.2133802535617	12.2071460900719	12.2137994314249	12.2555984429035	12.8481381163933	12.8168774379149	12.8571505684688	13.0623457180222	1.2610018497169
"1623470_at"	3.5	"FBgn0029158"	"Las"	10.8130971047031	10.7503011675293	10.7701890997009	11.0152019994671	11.0186727636913	11.0193604450601	10.9792961039056	10.9982053355059	10.9685271348076	9.1420799715953	9.30131926627582	9.18224857652641	9.32952811005222	9.14627861854212	9.27181788126147	9.41243099721172	9.26035097472461	9.32336780518983	10.0945707419861	1.66260321699905
"1633770_at"	3.5	"FBgn0037646"	"CAHbeta"	13.01893126633	13.051412218175	13.0712885966695	13.217551034783	13.1464770171371	13.1472538347038	13.7055832499651	13.7069639565169	13.6362152206438	11.6196115696667	11.6762612569615	11.7242129931155	11.7490795039623	11.7467393934576	11.7242920114732	12.4016920915653	12.3612512934989	12.3533660433839	12.6143434751116	1.37168558198214
"1636367_at"	3.5	"FBgn0034464"	"CG11018"	13.6544325647383	13.6921708848954	13.6805457374818	13.7600883606023	13.7793021073572	13.7999463145847	14.1025567179471	14.096649880165	14.0606822755916	12.371002271582	12.3968002207591	12.4481638974054	12.5024564434502	12.4638111360725	12.4507454185441	13.0100010267455	13.0081534052638	12.9981168657536	13.2375347516078	1.21968046197636
